"matricule","coursGrp"
"4589","4 GT:NL4-06"
"4589","4 GT:REL2-06"
"4589","4 GT:SC3-04"
"4591","4 GT:ANG4-04"
"4591","4 GT:ECO4-02"
"4591","4 GT:EDPF2-03"
"4591","4 GT:FR5-05"
"4591","4 GT:GEON2-05"
"4591","4 GT:HISN2-05"
"4591","4 GT:MATH5-05"
"4591","4 GT:NL4-05"
"4591","4 GT:REL2-05"
"4591","4 GT:SC3-03"
"4593","4 GT:ANG2-03"
"4593","4 GT:EDPM2-02"
"4593","4 GT:FR5-05"
"4593","4 GT:GEON2-05"
"4593","4 GT:HISN2-05"
"4593","4 GT:LAT4-02"
"4593","4 GT:MATH5-05"
"4593","4 GT:NL4-05"
"4593","4 GT:REL2-05"
"4593","4 GT:SC5-1a"
"4597","4 GT:ANG4-04"
"4597","4 GT:EDPF2-03"
"4597","4 GT:FR5-05"
"4597","4 GT:GEON2-05"
"4597","4 GT:HISN2-05"
"4597","4 GT:LAT4-02"
"4597","4 GT:MATH5-05"
"4597","4 GT:NL4-05"
"4597","4 GT:REL2-05"
"4597","4 GT:SC3-03"
"4599","4 TT:ANG2-01"
"4599","4 TT:BIO2-01"
"4599","4 TT:EDPM2-01"
"4599","4 TT:EDSC2-01"
"4599","4 TT:FR5-01"
"4599","4 TT:FREX2-01"
"4599","4 TT:GEO2-01"
"4599","4 TT:HIS2-01"
"4599","4 TT:MATH5-01"
"4599","4 TT:NL4-01"
"4599","4 TT:PSY2-01"
"4599","4 TT:REL2-01"
"4599","4 TT:TEVI2-01"
"4601","3 GT:ANG2-03"
"4601","3 GT:ECO4-01"
"4601","3 GT:EDPM4-01"
"4601","3 GT:FR5-02"
"4601","3 GT:GEO2-02"
"4601","3 GT:HIS2-02"
"4601","3 GT:MATH5-02"
"4601","3 GT:NL4-02"
"4601","3 GT:REL2-02"
"4601","3 GT:SC3-01"
"4603","3 GT:ANG4-04"
"4603","3 GT:EDPM2-02"
"4603","3 GT:FR5-03"
"4603","3 GT:GEO2-03"
"4603","3 GT:HIS2-03"
"4603","3 GT:MATH5-03"
"4603","3 GT:NL4-03"
"4603","3 GT:REL2-03"
"4603","3 GT:SC3-02"
"4603","3 GT:SCSO4-03"
"4604","4 GT:ANG4-01"
"4604","4 GT:ECO4-01"
"4604","4 GT:EDPM2-02"
"4604","4 GT:FR5-04"
"4604","4 GT:GEO2-04"
"4604","4 GT:HIS2-04"
"4604","4 GT:MATH5-04"
"4604","4 GT:NL4-04"
"4604","4 GT:REL2-04"
"4604","4 GT:SC3-02"
"4606","4 GT:ANG4-03"
"4606","4 GT:EDPM2-01"
"4606","4 GT:FR5-02"
"4606","4 GT:GEO2-02"
"4606","4 GT:HIS2-02"
"4606","4 GT:MATH5-02"
"4606","4 GT:NL4-02"
"4606","4 GT:REL2-02"
"4606","4 GT:SC5-2a"
"4608","4 GT:ANG2-03"
"4608","4 GT:EDPF2-02"
"4608","4 GT:FR5-05"
"4608","4 GT:GEON2-05"
"4608","4 GT:HISN2-05"
"4608","4 GT:LAT4-02"
"4608","4 GT:MATH5-05"
"4608","4 GT:NL4-05"
"4608","4 GT:REL2-05"
"4608","4 GT:SC5-1a"
"4609","3 GT:ANG4-04"
"4609","3 GT:ECO4-02"
"4609","3 GT:EDPM2-02"
"4609","3 GT:FR5-03"
"4609","3 GT:GEO2-03"
"4609","3 GT:HIS2-03"
"4609","3 GT:MATH5-03"
"4609","3 GT:NL4-03"
"4609","3 GT:REL2-03"
"4609","3 GT:SC3-02"
"4610","3 GT:ANG4-01"
"4610","3 GT:EDPM2-03"
"4610","3 GT:FR5-04"
"4610","3 GT:GEO2-04"
"4610","3 GT:HIS2-04"
"4610","3 GT:MATH5-04"
"4610","3 GT:NL4-04"
"4610","3 GT:REL2-04"
"4610","3 GT:SC5-1a"
"4611","4 GT:ANG4-01"
"4611","4 GT:EDPM2-02"
"4611","4 GT:FR5-04"
"4611","4 GT:GEO2-04"
"4611","4 GT:HIS2-04"
"4611","4 GT:MATH5-04"
"4611","4 GT:NL4-04"
"4611","4 GT:REL2-04"
"4611","4 GT:SC3-02"
"4611","4 GT:SCSO4-02"
"4612","4 TT:ANG2-01"
"4612","4 TT:BIO2-01"
"4612","4 TT:EDPF2-01"
"4612","4 TT:EDSC2-01"
"4612","4 TT:FR5-01"
"4612","4 TT:FREX2-01"
"4612","4 TT:GEO2-01"
"4612","4 TT:HIS2-01"
"4612","4 TT:MATH5-01"
"4612","4 TT:NL4-01"
"4612","4 TT:PSY2-01"
"4612","4 TT:REL2-01"
"4612","4 TT:TEVI2-01"
"4614","3 TT:ANG2-01"
"4614","3 TT:BIO2-01"
"4614","3 TT:EDPF2-01"
"4614","3 TT:EDSC2-01"
"4614","3 TT:FR5-01"
"4614","3 TT:FREX2-01"
"4614","3 TT:GEO2-01"
"4614","3 TT:HIS2-01"
"4614","3 TT:MATH5-01"
"4614","3 TT:NL4-01"
"4614","3 TT:PSY2-01"
"4614","3 TT:REL2-01"
"4614","3 TT:TEEX2-01"
"4615","4 GT:ANG4-04"
"4615","4 GT:EDPF2-02"
"4615","4 GT:FR5-05"
"4615","4 GT:GEON2-05"
"4615","4 GT:HISN2-05"
"4615","4 GT:LAT4-02"
"4615","4 GT:MATH5-05"
"4615","4 GT:NL4-05"
"4615","4 GT:REL2-05"
"4615","4 GT:SC3-03"
"4619","4 GT:ANG2-03"
"4619","4 GT:EDPM2-02"
"4619","4 GT:FR5-06"
"4619","4 GT:GEO2-06"
"4619","4 GT:HIS2-06"
"4619","4 GT:LAT4-02"
"4619","4 GT:MATH5-06"
"4619","4 GT:NL4-06"
"4619","4 GT:REL2-06"
"4619","4 GT:SC5-1a"
"4620","4 GT:ANG2-03"
"4620","4 GT:EDPF2-03"
"4620","4 GT:FR5-06"
"4620","4 GT:GEO2-06"
"4620","4 GT:HIS2-06"
"4620","4 GT:LAT4-02"
"4620","4 GT:MATH5-06"
"4620","4 GT:NL4-06"
"4620","4 GT:REL2-06"
"4620","4 GT:SC5-1a"
"4621","4 GT:ANG4-02"
"4621","4 GT:ECO4-02"
"4621","4 GT:EDPF2-03"
"4621","4 GT:FR5-06"
"4621","4 GT:GEO2-06"
"4621","4 GT:HIS2-06"
"4621","4 GT:MATH5-06"
"4621","4 GT:NL4-06"
"4621","4 GT:REL2-06"
"4621","4 GT:SC3-04"
"4622","4 GT:ANG2-02"
"4622","4 GT:ECO4-01"
"4622","4 GT:EDPM4-01"
"4622","4 GT:FR5-03"
"4622","4 GT:GEO2-03"
"4622","4 GT:HIS2-03"
"4622","4 GT:MATH5-03"
"4622","4 GT:NL4-03"
"4622","4 GT:REL2-03"
"4622","4 GT:SC3-01"
"4624","4 TT:ANG2-01"
"4624","4 TT:BIO2-01"
"4624","4 TT:EDPF2-01"
"4624","4 TT:EDSC2-01"
"4624","4 TT:FR5-01"
"4624","4 TT:FREX2-01"
"4624","4 TT:GEO2-01"
"4624","4 TT:HIS2-01"
"4624","4 TT:MATH5-01"
"4624","4 TT:NL4-01"
"4624","4 TT:PSY2-01"
"4624","4 TT:REL2-01"
"4624","4 TT:TEVI2-01"
"4625","4 GT:ANG2-03"
"4625","4 GT:EDPF2-03"
"4625","4 GT:FR5-06"
"4625","4 GT:GEO2-06"
"4625","4 GT:HIS2-06"
"4625","4 GT:LAT4-02"
"4625","4 GT:MATH5-06"
"4625","4 GT:NL4-06"
"4625","4 GT:REL2-06"
"4625","4 GT:SC5-1a"
"4626","3 TT:ANG2-01"
"4626","3 TT:BIO2-01"
"4626","3 TT:EDPF2-01"
"4626","3 TT:EDSC2-01"
"4626","3 TT:FR5-01"
"4626","3 TT:FREX2-01"
"4626","3 TT:GEO2-01"
"4626","3 TT:HIS2-01"
"4626","3 TT:MATH5-01"
"4626","3 TT:NL4-01"
"4626","3 TT:PSY2-01"
"4626","3 TT:REL2-01"
"4626","3 TT:TEEX2-01"
"4629","4 GT:ANG4-03"
"4629","4 GT:EDPM2-01"
"4629","4 GT:FR5-02"
"4629","4 GT:GEO2-02"
"4629","4 GT:HIS2-02"
"4629","4 GT:MATH5-02"
"4629","4 GT:NL4-02"
"4629","4 GT:REL2-02"
"4629","4 GT:SC5-2a"
"4630","4 GT:ANG2-03"
"4630","4 GT:EDPF2-02"
"4630","4 GT:FR5-05"
"4630","4 GT:GEON2-05"
"4630","4 GT:HISN2-05"
"4630","4 GT:LAT4-02"
"4630","4 GT:MATH5-05"
"4630","4 GT:NL4-05"
"4630","4 GT:REL2-05"
"4630","4 GT:SC5-1a"
"4632","3 GT:ANG4-06"
"4632","3 GT:ECO4-03"
"4632","3 GT:EDPF2-02"
"4632","3 GT:FR5-07"
"4632","3 GT:GEO2-07"
"4632","3 GT:HIS2-07"
"4632","3 GT:MATH5-07"
"4632","3 GT:NL4-07"
"4632","3 GT:REL2-07"
"4632","3 GT:SC3-05"
"4634","4 GT:ACSP1-01"
"4634","4 GT:ANG2-02"
"4634","4 GT:EDPF2-03"
"4634","4 GT:FR5-03"
"4634","4 GT:GEO2-03"
"4634","4 GT:HIS2-03"
"4634","4 GT:MATH5-03"
"4634","4 GT:NL4-03"
"4634","4 GT:REL2-03"
"4634","4 GT:SC3-01"
"4634","4 GT:SCSO4-01"
"4635","4 GT:ANG2-03"
"4635","4 GT:EDPM2-02"
"4635","4 GT:FR5-06"
"4635","4 GT:GEO2-06"
"4635","4 GT:HIS2-06"
"4635","4 GT:LAT4-02"
"4635","4 GT:MATH5-06"
"4635","4 GT:NL4-06"
"4635","4 GT:REL2-06"
"4635","4 GT:SC5-1a"
"4636","3 GT:ANG4-04"
"4636","3 GT:EDPF2-02"
"4636","3 GT:FR5-03"
"4636","3 GT:GEO2-03"
"4636","3 GT:HIS2-03"
"4636","3 GT:LAT4-01"
"4636","3 GT:MATH5-03"
"4636","3 GT:NL4-03"
"4636","3 GT:REL2-03"
"4636","3 GT:SC3-02"
"4637","4 GT:ANG4-01"
"4637","4 GT:EDPF2-02"
"4637","4 GT:FR5-04"
"4637","4 GT:GEO2-04"
"4637","4 GT:HIS2-04"
"4637","4 GT:MATH5-04"
"4637","4 GT:NL4-04"
"4637","4 GT:REL2-04"
"4637","4 GT:SC3-02"
"4637","4 GT:SCSO4-01"
"4639","3 GT:ANG2-03"
"4639","3 GT:ECO4-01"
"4639","3 GT:EDPM4-01"
"4639","3 GT:FR5-02"
"4639","3 GT:GEO2-02"
"4639","3 GT:HIS2-02"
"4639","3 GT:MATH5-02"
"4639","3 GT:NL4-02"
"4639","3 GT:REL2-02"
"4639","3 GT:SC3-01"
"4641","3 GT:ANG4-06"
"4641","3 GT:ECO4-03"
"4641","3 GT:EDPF2-02"
"4641","3 GT:FR5-07"
"4641","3 GT:GEO2-07"
"4641","3 GT:HIS2-07"
"4641","3 GT:MATH5-07"
"4641","3 GT:NL4-07"
"4641","3 GT:REL2-07"
"4641","3 GT:SC3-05"
"4642","4 GT:ANG4-02"
"4642","4 GT:EDPM2-02"
"4642","4 GT:FR5-06"
"4642","4 GT:GEO2-06"
"4642","4 GT:HIS2-06"
"4642","4 GT:LAT4-02"
"4642","4 GT:MATH5-06"
"4642","4 GT:NL4-06"
"4642","4 GT:REL2-06"
"4642","4 GT:SC3-04"
"4645","3 GT:ANG2-03"
"4645","3 GT:EDPM4-01"
"4645","3 GT:FR5-02"
"4645","3 GT:GEO2-02"
"4645","3 GT:HIS2-02"
"4645","3 GT:MATH5-02"
"4645","3 GT:NL4-02"
"4645","3 GT:REL2-02"
"4645","3 GT:SC3-01"
"4645","3 GT:SCSO4-01"
"4646","4 GT:ANG2-02"
"4646","4 GT:EDPM4-01"
"4646","4 GT:FR5-03"
"4646","4 GT:GEO2-03"
"4646","4 GT:HIS2-03"
"4646","4 GT:MATH5-03"
"4646","4 GT:NL4-03"
"4646","4 GT:REL2-03"
"4646","4 GT:SC5-2a"
"4648","3 GT:ANG2-03"
"4648","3 GT:ECO4-01"
"4648","3 GT:EDPM4-01"
"4648","3 GT:FR5-02"
"4648","3 GT:GEO2-02"
"4648","3 GT:HIS2-02"
"4648","3 GT:MATH5-02"
"4648","3 GT:NL4-02"
"4648","3 GT:REL2-02"
"4648","3 GT:SC3-01"
"4650","3 GT:ANG4-06"
"4650","3 GT:ECO4-03"
"4650","3 GT:EDPF2-02"
"4650","3 GT:FR5-07"
"4650","3 GT:GEO2-07"
"4650","3 GT:HIS2-07"
"4650","3 GT:MATH5-07"
"4650","3 GT:NL4-07"
"4650","3 GT:REL2-07"
"4650","3 GT:SC3-05"
"4651","4 TT:ANG2-01"
"4651","4 TT:BIO2-01"
"4651","4 TT:EDPM2-01"
"4651","4 TT:EDSC2-01"
"4651","4 TT:FR5-01"
"4651","4 TT:FREX2-01"
"4651","4 TT:GEO2-01"
"4651","4 TT:HIS2-01"
"4651","4 TT:MATH5-01"
"4651","4 TT:NL4-01"
"4651","4 TT:PSY2-01"
"4651","4 TT:REL2-01"
"4651","4 TT:TEVI2-01"
"4652","3 GT:ANG4-05"
"4652","3 GT:EDPF2-05"
"4652","3 GT:FR5-05"
"4652","3 GT:GEO2-05"
"4652","3 GT:HIS2-05"
"4652","3 GT:MATH5-05"
"4652","3 GT:NL4-05"
"4652","3 GT:REL2-05"
"4652","3 GT:SC3-04"
"4652","3 GT:SCSO4-02"
"4653","4 GT:ANG4-03"
"4653","4 GT:EDPF2-01"
"4653","4 GT:FR5-02"
"4653","4 GT:GEO2-02"
"4653","4 GT:HIS2-02"
"4653","4 GT:LAT4-01"
"4653","4 GT:MATH5-02"
"4653","4 GT:NL4-02"
"4653","4 GT:REL2-02"
"4653","4 GT:SC3-01"
"4654","4 GT:ANG4-01"
"4654","4 GT:EDPF2-02"
"4654","4 GT:FR5-04"
"4654","4 GT:GEO2-04"
"4654","4 GT:HIS2-04"
"4654","4 GT:MATH5-04"
"4654","4 GT:NL4-04"
"4654","4 GT:REL2-04"
"4654","4 GT:SC3-02"
"4654","4 GT:SCSO4-01"
"4655","4 GT:ANG4-03"
"4655","4 GT:EDPM2-01"
"4655","4 GT:FR5-02"
"4655","4 GT:GEO2-02"
"4655","4 GT:HIS2-02"
"4655","4 GT:MATH5-02"
"4655","4 GT:NL4-02"
"4655","4 GT:REL2-02"
"4655","4 GT:SC5-2a"
"4656","4 GT:ANG4-04"
"4656","4 GT:ECO4-02"
"4656","4 GT:EDPM2-02"
"4656","4 GT:FR5-05"
"4656","4 GT:GEON2-05"
"4656","4 GT:HISN2-05"
"4656","4 GT:MATH5-05"
"4656","4 GT:NL4-05"
"4656","4 GT:REL2-05"
"4656","4 GT:SC3-03"
"4657","3 GT:ANG4-06"
"4657","3 GT:ECO4-03"
"4657","3 GT:EDPM2-02"
"4657","3 GT:FR5-07"
"4657","3 GT:GEO2-07"
"4657","3 GT:HIS2-07"
"4657","3 GT:MATH5-07"
"4657","3 GT:NL4-07"
"4657","3 GT:REL2-07"
"4657","3 GT:SC3-05"
"4658","4 GT:ANG4-04"
"4658","4 GT:ECO4-02"
"4658","4 GT:EDPF2-02"
"4658","4 GT:FR5-05"
"4658","4 GT:GEON2-05"
"4658","4 GT:HISN2-05"
"4658","4 GT:MATH5-05"
"4658","4 GT:NL4-05"
"4658","4 GT:REL2-05"
"4658","4 GT:SC3-03"
"4659","3 TT:ANG2-01"
"4659","3 TT:BIO2-01"
"4659","3 TT:EDPF2-01"
"4659","3 TT:EDSC2-01"
"4659","3 TT:FR5-01"
"4659","3 TT:FREX2-01"
"4659","3 TT:GEO2-01"
"4659","3 TT:HIS2-01"
"4659","3 TT:MATH5-01"
"4659","3 TT:NL4-01"
"4659","3 TT:PSY2-01"
"4659","3 TT:REL2-01"
"4659","3 TT:TEEX2-01"
"4662","3 TT:ANG2-01"
"4662","3 TT:BIO2-01"
"4662","3 TT:EDPF2-01"
"4662","3 TT:EDSC2-01"
"4662","3 TT:FR5-01"
"4662","3 TT:FREX2-01"
"4662","3 TT:GEO2-01"
"4662","3 TT:HIS2-01"
"4662","3 TT:MATH5-01"
"4662","3 TT:NL4-01"
"4662","3 TT:PSY2-01"
"4662","3 TT:REL2-01"
"4662","3 TT:TEEX2-01"
"4663","4 GT:ANG4-04"
"4663","4 GT:EDPF2-02"
"4663","4 GT:FR5-05"
"4663","4 GT:GEON2-05"
"4663","4 GT:HISN2-05"
"4663","4 GT:MATH5-05"
"4663","4 GT:NL4-05"
"4663","4 GT:REL2-05"
"4663","4 GT:SC5-1a"
"4664","4 GT:ANG4-01"
"4664","4 GT:EDPF2-02"
"4664","4 GT:FR5-04"
"4664","4 GT:GEO2-04"
"4664","4 GT:HIS2-04"
"4664","4 GT:MATH5-04"
"4664","4 GT:NL4-04"
"4664","4 GT:REL2-04"
"4664","4 GT:SC3-02"
"4664","4 GT:SCSO4-02"
"4665","3 GT:ANG4-06"
"4665","3 GT:ECO4-03"
"4665","3 GT:EDPM2-02"
"4665","3 GT:FR5-07"
"4665","3 GT:GEO2-07"
"4665","3 GT:HIS2-07"
"4665","3 GT:MATH5-07"
"4665","3 GT:NL4-07"
"4665","3 GT:REL2-07"
"4665","3 GT:SC3-05"
"4668","4 GT:ANG2-03"
"4668","4 GT:EDPF2-02"
"4668","4 GT:FR5-05"
"4668","4 GT:GEON2-05"
"4668","4 GT:HISN2-05"
"4668","4 GT:LAT4-02"
"4668","4 GT:MATH5-05"
"4668","4 GT:NL4-05"
"4668","4 GT:REL2-05"
"4668","4 GT:SC5-1a"
"4669","3 GT:ANG2-03"
"4669","3 GT:EDPM4-01"
"4669","3 GT:FR5-02"
"4669","3 GT:GEO2-02"
"4669","3 GT:HIS2-02"
"4669","3 GT:MATH5-02"
"4669","3 GT:NL4-02"
"4669","3 GT:REL2-02"
"4669","3 GT:SC3-01"
"4669","3 GT:SCSO4-01"
"4671","4 TT:ANG2-01"
"4671","4 TT:BIO2-01"
"4671","4 TT:EDPM2-01"
"4671","4 TT:EDSC2-01"
"4671","4 TT:FR5-01"
"4671","4 TT:FREX2-01"
"4671","4 TT:GEO2-01"
"4671","4 TT:HIS2-01"
"4671","4 TT:MATH5-01"
"4671","4 TT:NL4-01"
"4671","4 TT:PSY2-01"
"4671","4 TT:REL2-01"
"4671","4 TT:TEVI2-01"
"4672","4 GT:ANG2-03"
"4672","4 GT:EDPF2-02"
"4672","4 GT:FR5-05"
"4672","4 GT:GEON2-05"
"4672","4 GT:HISN2-05"
"4672","4 GT:LAT4-02"
"4672","4 GT:MATH5-05"
"4672","4 GT:NL4-05"
"4672","4 GT:REL2-05"
"4672","4 GT:SC5-1a"
"4673","3 GT:ANG2-03"
"4673","3 GT:ECO4-01"
"4673","3 GT:EDPM4-01"
"4673","3 GT:FR5-02"
"4673","3 GT:GEO2-02"
"4673","3 GT:HIS2-02"
"4673","3 GT:MATH5-02"
"4673","3 GT:NL4-02"
"4673","3 GT:REL2-02"
"4673","3 GT:SC3-01"
"4674","3 GT:ANG4-06"
"4674","3 GT:ECO4-03"
"4674","3 GT:EDPM2-02"
"4674","3 GT:FR5-07"
"4674","3 GT:GEO2-07"
"4674","3 GT:HIS2-07"
"4674","3 GT:MATH5-07"
"4674","3 GT:NL4-07"
"4674","3 GT:REL2-07"
"4674","3 GT:SC3-05"
"4675","3 GT:ANG4-02"
"4675","3 GT:EDPM2-01"
"4675","3 GT:FR5-06"
"4675","3 GT:GEO2-06"
"4675","3 GT:HIS2-06"
"4675","3 GT:MATH5-06"
"4675","3 GT:NL4-06"
"4675","3 GT:REL2-06"
"4675","3 GT:SC5-3a"
"4676","4 TT:ANG2-01"
"4676","4 TT:BIO2-01"
"4676","4 TT:EDPF2-01"
"4676","4 TT:EDSC2-01"
"4676","4 TT:FR5-01"
"4676","4 TT:FREX2-01"
"4676","4 TT:GEO2-01"
"4676","4 TT:HIS2-01"
"4676","4 TT:MATH5-01"
"4676","4 TT:NL4-01"
"4676","4 TT:PSY2-01"
"4676","4 TT:REL2-01"
"4676","4 TT:TEVI2-01"
"4677","4 GT:ANG4-04"
"4677","4 GT:EDPF2-03"
"4677","4 GT:FR5-05"
"4677","4 GT:GEON2-05"
"4677","4 GT:HISN2-05"
"4677","4 GT:LAT4-02"
"4677","4 GT:MATH5-05"
"4677","4 GT:NL4-05"
"4677","4 GT:REL2-05"
"4677","4 GT:SC3-03"
"4678","3 GT:ANG4-06"
"4678","3 GT:ECO4-03"
"4678","3 GT:EDPF2-02"
"4678","3 GT:FR5-07"
"4678","3 GT:GEO2-07"
"4678","3 GT:HIS2-07"
"4678","3 GT:MATH5-07"
"4678","3 GT:NL4-07"
"4678","3 GT:REL2-07"
"4678","3 GT:SC3-05"
"4679","3 TT:ANG2-01"
"4679","3 TT:BIO2-01"
"4679","3 TT:EDPF2-01"
"4679","3 TT:EDSC2-01"
"4679","3 TT:FR5-01"
"4679","3 TT:FREX2-01"
"4679","3 TT:GEO2-01"
"4679","3 TT:HIS2-01"
"4679","3 TT:MATH5-01"
"4679","3 TT:NL4-01"
"4679","3 TT:PSY2-01"
"4679","3 TT:REL2-01"
"4679","3 TT:TEEX2-01"
"4684","4 GT:ANG2-03"
"4684","4 GT:EDPM2-02"
"4684","4 GT:FR5-05"
"4684","4 GT:GEON2-05"
"4684","4 GT:HISN2-05"
"4684","4 GT:LAT4-02"
"4684","4 GT:MATH5-05"
"4684","4 GT:NL4-05"
"4684","4 GT:REL2-05"
"4684","4 GT:SC5-1a"
"4685","3 GT:ANG4-05"
"4685","3 GT:EDPF2-05"
"4685","3 GT:FR5-05"
"4685","3 GT:GEO2-05"
"4685","3 GT:HIS2-05"
"4685","3 GT:MATH5-05"
"4685","3 GT:NL4-05"
"4685","3 GT:REL2-05"
"4685","3 GT:SC3-04"
"4685","3 GT:SCSO4-02"
"4686","3 GT:ANG2-03"
"4686","3 GT:ECO4-01"
"4686","3 GT:EDPM4-01"
"4686","3 GT:FR5-02"
"4686","3 GT:GEO2-02"
"4686","3 GT:HIS2-02"
"4686","3 GT:MATH5-02"
"4686","3 GT:NL4-02"
"4686","3 GT:REL2-02"
"4686","3 GT:SC3-01"
"4687","4 GT:ANG4-01"
"4687","4 GT:EDPF2-02"
"4687","4 GT:FR5-04"
"4687","4 GT:GEO2-04"
"4687","4 GT:HIS2-04"
"4687","4 GT:MATH5-04"
"4687","4 GT:NL4-04"
"4687","4 GT:REL2-04"
"4687","4 GT:SC3-02"
"4687","4 GT:SCSO4-02"
"4691","3 GT:ANG4-04"
"4691","3 GT:EDPM2-02"
"4691","3 GT:FR5-03"
"4691","3 GT:GEO2-03"
"4691","3 GT:HIS2-03"
"4691","3 GT:LAT4-01"
"4691","3 GT:MATH5-03"
"4691","3 GT:NL4-03"
"4691","3 GT:REL2-03"
"4691","3 GT:SC3-02"
"4692","4 GT:ANG4-01"
"4692","4 GT:EDPF2-02"
"4692","4 GT:FR5-04"
"4692","4 GT:GEO2-04"
"4692","4 GT:HIS2-04"
"4692","4 GT:MATH5-04"
"4692","4 GT:NL4-04"
"4692","4 GT:REL2-04"
"4692","4 GT:SC3-02"
"4692","4 GT:SCSO4-02"
"4693","4 GT:ANG2-03"
"4693","4 GT:EDPF2-03"
"4693","4 GT:FR5-06"
"4693","4 GT:GEO2-06"
"4693","4 GT:HIS2-06"
"4693","4 GT:LAT4-02"
"4693","4 GT:MATH5-06"
"4693","4 GT:NL4-06"
"4693","4 GT:REL2-06"
"4693","4 GT:SC5-1a"
"4694","3 GT:ANG2-03"
"4694","3 GT:ECO4-01"
"4694","3 GT:EDPM4-01"
"4694","3 GT:FR5-02"
"4694","3 GT:GEO2-02"
"4694","3 GT:HIS2-02"
"4694","3 GT:MATH5-02"
"4694","3 GT:NL4-02"
"4694","3 GT:REL2-02"
"4694","3 GT:SC3-01"
"4695","4 GT:ANG4-01"
"4695","4 GT:EDPF2-02"
"4695","4 GT:FR5-04"
"4695","4 GT:GEO2-04"
"4695","4 GT:HIS2-04"
"4695","4 GT:MATH5-04"
"4695","4 GT:NL4-04"
"4695","4 GT:REL2-04"
"4695","4 GT:SC3-02"
"4695","4 GT:SCSO4-02"
"4698","6 GT:ANG4-01"
"4698","6 GT:EDPF2-01"
"4698","6 GT:FGS2-02"
"4698","6 GT:FHIS2-02"
"4698","6 GT:FR4-02"
"4698","6 GT:LAT4-01"
"4698","6 GT:MATH6-02"
"4698","6 GT:NL4-02"
"4698","6 GT:REL2-02"
"4698","6 GT:SC3-02"
"4699","6 TQ:AIP2-06"
"4699","6 TQ:CORE2-05"
"4699","6 TQ:EDPF2-05"
"4699","6 TQ:EDSA2-05"
"4699","6 TQ:FR4-05"
"4699","6 TQ:MATH2-05"
"4699","6 TQ:NL2-05"
"4699","6 TQ:PSY3-05"
"4699","6 TQ:REL2-05"
"4699","6 TQ:SC2-05"
"4699","6 TQ:SCHU2-05"
"4699","6 TQ:SOC2-05"
"4699","6 TQ:STAG4-07"
"4699","6 TQ:TEED2-05"
"4699","6 TQ:TEED3-05"
"4703","6 GT:ANG4-01"
"4703","6 GT:ECO4-01"
"4703","6 GT:EDPF2-01"
"4703","6 GT:FGS2-02"
"4703","6 GT:FHIS2-02"
"4703","6 GT:FR4-02"
"4703","6 GT:MATH4-02"
"4703","6 GT:NL4-02"
"4703","6 GT:REL2-02"
"4703","6 GT:SC3-02"
"4706","4 GT:ANG4-03"
"4706","4 GT:EDPM2-01"
"4706","4 GT:FR5-02"
"4706","4 GT:GEO2-02"
"4706","4 GT:HIS2-02"
"4706","4 GT:MATH5-02"
"4706","4 GT:NL4-02"
"4706","4 GT:REL2-02"
"4706","4 GT:SC5-2a"
"4709","3 GT:ANG4-05"
"4709","3 GT:EDPF2-05"
"4709","3 GT:FR5-05"
"4709","3 GT:GEO2-05"
"4709","3 GT:HIS2-05"
"4709","3 GT:MATH5-05"
"4709","3 GT:NL4-05"
"4709","3 GT:REL2-05"
"4709","3 GT:SC3-04"
"4709","3 GT:SCSO4-02"
"4725","4 GT:ANG4-03"
"4725","4 GT:EDPF2-01"
"4725","4 GT:FR5-02"
"4725","4 GT:GEO2-02"
"4725","4 GT:HIS2-02"
"4725","4 GT:LAT4-01"
"4725","4 GT:MATH5-02"
"4725","4 GT:NL4-02"
"4725","4 GT:REL2-02"
"4725","4 GT:SC3-01"
"4726","4 GT:ANG4-04"
"4726","4 GT:EDPM2-02"
"4726","4 GT:FR5-05"
"4726","4 GT:GEON2-05"
"4726","4 GT:HISN2-05"
"4726","4 GT:LAT4-02"
"4726","4 GT:MATH5-05"
"4726","4 GT:NL4-05"
"4726","4 GT:REL2-05"
"4726","4 GT:SC3-03"
"4727","4 GT:ANG4-04"
"4727","4 GT:EDPF2-03"
"4727","4 GT:FR5-05"
"4727","4 GT:GEON2-05"
"4727","4 GT:HISN2-05"
"4727","4 GT:MATH5-05"
"4727","4 GT:NL4-05"
"4727","4 GT:REL2-05"
"4727","4 GT:SC5-1a"
"4735","4 GT:ANG4-03"
"4735","4 GT:EDPF2-01"
"4735","4 GT:FR5-02"
"4735","4 GT:GEO2-02"
"4735","4 GT:HIS2-02"
"4735","4 GT:LAT4-01"
"4735","4 GT:MATH5-02"
"4735","4 GT:NL4-02"
"4735","4 GT:REL2-02"
"4735","4 GT:SC3-01"
"4736","4 GT:ANG4-01"
"4736","4 GT:ECO4-01"
"4736","4 GT:EDPM2-02"
"4736","4 GT:FR5-04"
"4736","4 GT:GEO2-04"
"4736","4 GT:HIS2-04"
"4736","4 GT:MATH5-04"
"4736","4 GT:NL4-04"
"4736","4 GT:REL2-04"
"4736","4 GT:SC3-02"
"4739","4 GT:ANG4-04"
"4739","4 GT:EDPF2-02"
"4739","4 GT:FR5-05"
"4739","4 GT:GEON2-05"
"4739","4 GT:HISN2-05"
"4739","4 GT:LAT4-02"
"4739","4 GT:MATH5-05"
"4739","4 GT:NL4-05"
